text,label
贸易和投资保护主义风险仍需警惕，地缘政治局势不容乐观。,1
二是吸纳就业能力不断增强。,0
利率过低还会导致“资源错配”“脱实向虚”等诸多负面影响。,1
完善金融风险监测、评估、预警和处置体系 建设，全面排查风险隐患，关注实体经济特别是产能过剩行业、房地 产、地方政府性债务等领域风险。,1
 [NUM] 、生产价格（PPI）同比涨幅有所反弹，原材料、燃料、动力购 进价格上涨幅度仍高于工业品出厂价格。,0
货币政策主要是熨平经济运行中 出现的总需求波动，避免经济大起大落对生产要素和社会财富的破坏。,1
进入第二季 度，尽管失业率继续保持低位，但多数经济指标显示经济形势并不稳 固。,1
各经济体面临及时减少负债的挑战。,1
创设新工具，平滑流动性季节性波动。,1
固定资产投资增长总体稳定，制造业投资和民间投资增速回升。,0
灵活操作，保持流动性合理充裕。,0
（四）股票市场指数回落，成交额和筹资额明显下降 股票市场指数有较大幅度回落。,1
鼓励地 方积极创新扶持方式，支持民营企业的健康发展。,0
美元贬值幅度较大。,1
房地产价格持续上涨。,0
一是便利和规范贸易活动。,0
新兴经济体货币政策分化。,0
持续推动债券二级市场发展，不断优 化交易、清算和结算等相关制度安排，完善做市商制度等市场化评价 体系建设，提升债券市场流动性，为市场参与者创造更加友好、便利 的投资环境。,0
但缺点是不能反映价格的短期变动，存 在一定滞后性。,1
上半年中 国还曾出现经济下行压力，呈现出经济与金融不同步的复杂形势。,1
二是旅客运输量和货邮运输量 [NUM] 持续回升。,0
欧元区经济持续复苏。,0
各国经济指标继续改 善促使美元避险需求减弱，而美国财政赤字的急剧扩大又加大了投资 者对美元稳定性的担忧，美元持续贬值。,1
期货经营机构监管规则进一步健全。,0
二是财政赤字和债务问题长 期困扰经济增长。,1
进一步完善扶贫贴息贷款的运行模式。,0
欧元区经济继续改善。,0
随着“非典”疫情的减弱，消费需 求开始回升。,1
石油生产增速显著回调。,0
房屋销售价格继续快速上涨，但涨幅趋缓。,0
稳健的货币政策要灵活适度、精准有效。,0
今年以来，交通运输行业延续转好复苏，货运市场表现活跃、 客运快速回暖。,0
日本经 济增长放缓，一季度 GDP 环比折年率萎缩 [NUM] ，为 [NUM] 年四季度以 来经济首次萎缩。,1
商业性房地产贷款余额增速继续回升。,0
居民总体受益。,0
拉美经济则在经历了一季度的高速 增长之后有所减缓。,1
在地区发展方面，东部发展远远快于中部和西部。,0
稳妥有序推进重点风险项目和重点领域风险处置，按照市场化、 法治化原则，支持中小银行风险处置。,1
但随着一大批建材新生产线建成投产， 产能增加，市场竞争压力加剧。,1
主要新兴经济体的生产、贸易规 模已接近或超过危机前水平，但受国内紧缩政策、国际金融动荡和发 达经济体复苏放缓等事件交替影响，跨境资本流动无序波动的风险上 升，政策制定难度加大。,1
对预警银行苗头性问题及时纠偏，实现风险“早识别、早预 [NUM] 警、早暴露、早处置”。,1
加快发展商业养老保险，对于完善养老保障体系、推动养老服 务业发展、促进经济提质增效升级具有重要意义。,0
进一步优化贸易外汇管理。,0
企业利润增幅同比回落。,1
进出口好于预期，贸易结构持续优化。,0
规范地方政 府举债行为。,1
 [NUM] 保险业资产增长有所放缓。,1
信贷结构持续优化。,0
消费稳定增长，投资增速放缓，进出口降幅收窄。,1
三是 加强和改进保险监管。,0
推动建立健全产业扶贫利益联结 机制，促进金融支持与产业扶贫有效融合；鼓励金融机构将新增资金、 新增项目、新增服务优先投向深度贫困地区。,0
健全 系统性金融风险的防范预警和评估体系，动态排查风险隐患，继续加 强对地方政府性债务、房地产市场、产能过剩行业、各类影子银行业 务、企业互保联保等风险领域的监测分析，督促金融机构及有关方面 做好各种情景下的应对预案。,1
三是产能过剩行业中 长期贷款增速回落。,1
地震巨灾保险 制度正式实施。,1
第三季度随着 通货膨胀预期减弱和中央银行合理把握宏观调控力度、节奏，市场利 率稳中小幅回落。,1
城乡居民收入的稳步提高支撑了消费的 持续增长。,0
房地产开发投资继续回落。,1
在当前经济下行 压力加大、国际贸易形势复杂多变的背景下，加快补齐农业农村短板、 做好“三农”工作具有特殊重要性。,1
失业率仍处于 [NUM] 的高水平。,0
投资需求依然旺盛。,0
各主要央行大幅降息，并 向金融市场注入大量额外的流动性。,0
房地产贷款增速回升。,0
发布推进期货行业创新发展意见。,0
 [NUM] 月份美股大幅下跌四次触发熔断机制， [NUM] 月 [NUM] 日国际原油期货结算价历史上首 次跌至负值，金融风险与实体经济低迷叠加共振。,1
但也 要看到，我国经济回升的基础还不稳固，国际金融危机蔓延导致外部 需求持续萎缩，经济下行压力仍然较大。,1
继续加强外汇、外债管理，及时完善相关政策和监管手段。,0
人民币对国际主要货币汇率有升有贬，双向浮动。,1
五是大力培育和发展金融市场。,0
一是降低金 融资源配置的效率，会加剧结构扭曲。,1
人民币对欧元、日元等其他国际主要货币汇率双向波动。,1
维护外汇市场健康发展。,0
（四）股票市场成交活跃 受国民经济形势良好、股权分置改革取得重大进展等因素影响， 股票市场信心明显增强，成交活跃，指数明显回升。,0
短期融资券市 场稳步发展。,0
随后西亚和北非局势动荡、日本地震导致避险需求 [NUM] 增加，收益率逐步回落。,1
总体而言，与经济复苏态势背离的低通胀现象的背后成因复杂，各方仍存在 较大争议。,1
货币总量增长从上年高位总体回落。,1
加强对企业自主创新的金融服务。,0
“弃房价、稳汇率”的一种逻辑是紧缩货币，从而挤出 资产泡沫，并以高利率来稳定汇率，这会导致危机式的被动去杠杆，代价很大， 过程比较痛苦，汇率实际上也很难稳住；“弃汇率、稳房价”则是放松货币来支 持房价，试图以低利率刺激通胀和房价，这同样会加剧结构扭曲和债务积累，导 致调整的时间更长、代价更大。,1
 [NUM] 、厂商开发能力弱，制约了新产品的发展。,1
农产品生产价格涨幅低于农业生产资料价格涨 幅。,0
一季度，全球各大股市受美国 经济强劲恢复影响一度上行。,0
欧元区陷入成立以来首次衰退。,1
财政刺激加码和经济复苏预期增强是通胀预期和实际利率上升 的共同动因。,0
三是法人治理取得 初步成效。,0
服务业持续恢复，现代服务业增势较好。,0
由于担心危机可能向欧元区核心国家蔓延、担心主权 债务危机演变为银行危机，国际金融市场出现新一轮动荡。,1
发达经济体通 胀压力总体缓解，继续回落的速度或不及预期。,1
对安全边际内的 [NUM] [NUM] 级银行， 开展风险早期预警，及时提示风险。,1
消 费品价格涨幅回升，服务价格涨幅回落。,0
受英国脱欧安排不确定性等影响， [NUM] 欧元区同业拆借利率Euribor继续走低。,1
（四）股票市场指数和成交均大幅回升，筹资额增加较多 股票市场指数全面回升。,0
一是居民收入增长有所恢复，消费场景改善， 消费倾向回升，就业形势总体稳定，内需潜力将进一步释放。,0
欧元区经济下行风险增加。,1
三是表外融资有所恢复。,0
同比增速为可比口径数据，为年增速。,0
二是盘活存量、优化增量，支持经济结构调整和转型升级。,0
节能减排工作初见成效。,0
人民币对欧元、日元等其他国际主要货币汇率双向波动。,1
（二）经济效益有所改善，需进一步树立和落实科学的发展 观 企业实现利润继续大幅增长。,0
只有赋予金融机构通过风险溢价覆盖高 风险贷款损失的权利，才能使金融机构对中小企业、农业贷款有积极性。,1
一是深入开展金融精准扶贫。,0
加强 对银行体系涉及外汇潜在风险的监测和提示。,1
在文化自信及消费升级带动下，老牌国货和新国货 成为新的消费潮流。,0
同时，着 力于供给端，加速淘汰落后产能，完善汽车“僵尸企业”的退出机制， 禁止核准新建传统燃油汽车生产企业投资项目，严格控制现有汽车企 业扩大传统燃油汽车产能。,1
坚持综合施策，有效处置金 融风险点，防范道德风险，牢牢守住不发生系统性风险的底线。,1
 [NUM] 年上半年，随着市场对希腊债 务危机恶化以及全球经济复苏前景的担忧加剧，避险需求上升，主要 国债收益率震荡走低。,1
债券市场指数小幅上行。,0
企业盈利能力有所下降。,0
风险控制。,1
在地价方面， 不少地区为招商引资，压低征地补偿费。,1
货币市场利率中枢下行，交易 量增加。,1
（一）全球经济增速放缓，增长动能不足，贸易摩擦与地缘政治 等不确定性形成拖累 全球经济增速放缓趋势明显。,1
日本经济陷入衰退。,1
但也 存在结构不合理、增长方式粗放、安全事故多发、资源浪费严重、环 境治理滞后等突出问题。,1
